hash,cls,source,name,icon,score,verts,parts,ntex,height
0x31BD8,small,geometry,,,3.31,187,3,1,11.3
0x3768E,small,geometry,,,3.31,187,3,1,11.3
0x1D3F8,item,icon,,itemIcon_119800.png,3.31,170,2,1,23.5
0x264CC,building,geometry,,,3.31,273,3,4,801.0
0x26E9F,item,icon,,itemIcon_159391.png,3.31,241,2,1,17.1
0x26FEE,item,icon,,itemIcon_159726.png,3.31,283,2,1,24.1
0x27153,item,icon,,itemIcon_160083.png,3.31,302,2,1,24.1
0x279E6,item,icon,,itemIcon_162278.png,3.31,383,5,1,25.4
0x30176,building,geometry,,,3.31,273,3,4,801.0
0x369C8,small,geometry,,,3.31,241,2,1,17.1
0x3E6C9,small,geometry,,,3.31,170,2,1,23.5
0x3F106,small,geometry,,,3.31,176,2,1,23.5
0x3F46D,small,geometry,,,3.31,283,2,1,24.1
0x3FC23,unclear,geometry,,,3.31,383,5,1,25.4
0x45494,small,geometry,,,3.31,302,2,1,24.1
0x8C73,item,icon,,itemIcon_35955.png,3.31,176,2,1,23.5
0x25DC6,building,geometry,,,3.31,262,2,3,801.0
0x2647F,unclear,geometry,,,3.31,369,4,9,196.3
0x28752,building,geometry,,,3.31,262,2,3,801.0
0x317C2,item,icon,,itemIcon_202690.png,3.31,384,2,1,28.8
0x32FA9,building,geometry,,,3.31,124,2,6,814.9
0x34462,building,geometry,,,3.31,441,1,4,5287.7
0x3CBC7,building,geometry,,,3.31,441,1,4,5287.7
0x3D27C,building,geometry,,,3.31,46,1,4,699.1
0x4005C,unclear,geometry,,,3.31,384,2,1,28.8
0x4938A,unclear,geometry,,,3.31,50,2,4,109.0
0x49392,unclear,geometry,,,3.31,50,2,4,109.0
0x48F7E,item,icon,,itemIcon_298878.png,3.31,383,5,1,25.4
0x4D590,building,geometry,,,3.31,74,1,4,889.2
0x56FE0,unclear,geometry,,,3.31,227,2,1,26.9
0x57343,unclear,geometry,,,3.31,396,2,1,27.5
0x58EF1,unclear,geometry,,,3.31,480,2,1,25.3
0x124B9,item,icon,,itemIcon_74937.png,3.3,247,3,1,24.6
0x2692B,building,geometry,,,3.3,244,7,9,209.5
0x27930,item,icon,,itemIcon_162096.png,3.3,284,3,1,23.9
0x27635,item,icon,,itemIcon_161333.png,3.3,371,5,1,32.1
0x2A784,item,icon,,itemIcon_173956.png,3.3,298,2,1,12.3
0x36AE9,small,geometry,,,3.3,247,3,1,24.6
0x3F9E2,unclear,geometry,,,3.3,371,5,1,32.1
0x3FB99,small,geometry,,,3.3,284,3,1,23.9
0x3FDD0,small,geometry,,,3.3,298,2,1,12.3
0x5CBD7,building,geometry,,,3.3,244,7,9,209.5
0x1310B,building,geometry,,,3.3,242,2,7,492.8
0x1EE64,building,geometry,,,3.3,235,4,6,1333.4
0x1F1E4,building,geometry,,,3.3,242,2,7,492.8
0x1EEBC,building,geometry,,,3.3,305,1,3,2405.3
0x21EA6,building,geometry,,,3.3,305,1,3,2405.3
0x220E8,building,geometry,,,3.3,242,2,7,492.8
0x220E9,building,geometry,,,3.3,242,2,7,492.8
0x25C23,building,geometry,,,3.3,85,1,1,1175.7
0x25C24,building,geometry,,,3.3,85,1,1,587.9
0x26387,building,geometry,,,3.3,203,1,4,4713.4
0x2639E,building,geometry,,,3.3,203,1,4,4713.4
0x284B6,building,geometry,,,3.3,380,1,4,3616.5
0x2887A,building,geometry,,,3.3,235,4,6,1333.4
0x2D805,building,geometry,,,3.3,203,1,4,4713.4
0x2D80F,building,geometry,,,3.3,85,1,1,587.9
0x2D811,building,geometry,,,3.3,85,1,1,1175.7
0x2D869,building,geometry,,,3.3,203,1,4,4713.4
0x317B3,item,icon,,itemIcon_202675.png,3.3,330,2,1,23.9
0x40043,small,geometry,,,3.3,330,2,1,23.9
0x46743,building,geometry,,,3.3,197,1,4,2405.3
0x467A9,unclear,geometry,,,3.3,295,2,3,29.6
0x48B30,item,icon,,itemIcon_297776.png,3.3,359,3,2,25.4
0x4DF34,unclear,geometry,,,3.3,295,2,3,29.6
0x4DD36,building,geometry,,,3.3,184,3,9,870.1
0x501C3,unclear,geometry,,,3.3,359,3,2,25.4
0x4F637,building,geometry,,,3.3,208,1,3,802.8
0x5660A,small,geometry,,,3.3,403,2,1,23.6
0x56676,small,geometry,,,3.3,403,2,1,23.6
0x566E0,small,geometry,,,3.3,383,2,1,23.6
0x5674A,small,geometry,,,3.3,403,2,1,23.6
0x567BC,small,geometry,,,3.3,403,2,1,23.6
0x56890,small,geometry,,,3.3,403,2,1,23.6
0x56FCD,item,icon,,itemIcon_356301.png,3.3,247,2,2,16.7
0x57004,small,geometry,,,3.3,462,2,1,23.8
0x5AAD6,unclear,geometry,,,3.3,495,3,1,27.6
0x3778A,unclear,geometry,,,3.29,482,4,1,25.8
0x40473,item,icon,,itemIcon_263283.png,3.29,482,4,1,25.8
0x19954,item,icon,,itemIcon_104788.png,3.29,288,2,1,23.8
0x26F9A,item,icon,,itemIcon_159642.png,3.29,288,2,2,23.4
0x27184,item,icon,,itemIcon_160132.png,3.29,227,3,1,23.7
0x27685,item,icon,,itemIcon_161413.png,3.29,265,4,1,26.1
0x2779B,item,icon,,itemIcon_161691.png,3.29,244,2,1,27.4
0x2A25A,item,icon,,itemIcon_172634.png,3.29,312,3,1,23.8
0x36757,small,geometry,,,3.29,94,3,1,10.4
0x36E49,unclear,geometry,,,3.29,265,4,1,26.1
0x3F647,small,geometry,,,3.29,288,2,1,23.8
0x3F7DE,small,geometry,,,3.29,227,3,1,23.7
0x3FA7D,unclear,geometry,,,3.29,244,2,1,27.4
0x3FBB7,small,geometry,,,3.29,312,3,1,23.8
0x45467,small,geometry,,,3.29,288,2,2,23.4
0xB9E2,item,icon,,itemIcon_47586.png,3.29,94,3,1,10.4
0x151BF,building,geometry,,,3.29,336,2,2,687.3
0x151DC,building,geometry,,,3.29,146,2,2,678.3
0x217F3,building,geometry,,,3.29,294,3,4,495.7
0x21915,unclear,geometry,,,3.29,144,1,1,129.3
0x2191A,unclear,geometry,,,3.29,144,1,1,129.3
0x221C8,building,geometry,,,3.29,336,2,2,687.3
0x222CC,building,geometry,,,3.29,146,2,2,678.3
0x26535,building,geometry,,,3.29,396,2,3,2349.2
0x27E72,unclear,geometry,,,3.29,24,2,3,63.4
0x2C7B,unclear,geometry,,,3.29,144,1,1,129.3
0x2C84,unclear,geometry,,,3.29,144,1,1,129.3
0x2F22B,unclear,geometry,,,3.29,24,2,3,63.4
0x31C7E,item,icon,,itemIcon_203902.png,3.29,325,5,1,23.3
0x3C2DB,building,geometry,,,3.29,132,2,5,562.3
0x403B1,small,geometry,,,3.29,325,5,1,23.3
0x42363,building,geometry,,,3.29,396,2,3,2349.2
0x4642D,building,geometry,,,3.29,221,1,4,4269.6
0x46D76,building,geometry,,,3.29,286,1,3,2775.3
0x47140,building,geometry,,,3.29,286,1,3,2775.3
0x46E83,building,geometry,,,3.29,221,1,4,4269.6
0x490F2,item,icon,,itemIcon_299250.png,3.29,312,3,1,23.8
0x4E711,building,geometry,,,3.29,221,1,4,4269.6
0x4E72A,building,geometry,,,3.29,221,1,4,4269.6
0x525C1,small,geometry,,,3.29,312,3,1,23.8
0x85D8,building,geometry,,,3.29,294,3,4,495.7
0x29E05,item,icon,,itemIcon_171525.png,3.28,267,2,1,24.6
0x3F886,small,geometry,,,3.28,267,2,1,24.6
0x4095A,small,geometry,,,3.28,220,4,1,14.2
0x55753,small,geometry,,,3.28,220,4,1,14.2
0x26DDD,item,icon,,itemIcon_159197.png,3.28,332,3,1,24.6
0x27805,item,icon,,itemIcon_161797.png,3.28,224,3,1,24.7
0x27368,item,icon,,itemIcon_160616.png,3.28,267,2,1,24.6
0x27392,item,icon,,itemIcon_160658.png,3.28,311,2,1,24.6
0x273BC,item,icon,,itemIcon_160700.png,3.28,334,3,1,24.6
0x273E6,item,icon,,itemIcon_160742.png,3.28,370,3,1,24.6
0x3FB13,small,geometry,,,3.28,224,3,1,24.7
0x3F89E,small,geometry,,,3.28,267,2,1,24.6
0x3F8B6,small,geometry,,,3.28,311,2,1,24.6
0x3F8CE,small,geometry,,,3.28,334,3,1,24.6
0x3F8E6,small,geometry,,,3.28,370,3,1,24.6
0x45433,small,geometry,,,3.28,332,3,1,24.6
0x2171C,unclear,geometry,,,3.28,314,2,3,176.5
0x21AD7,unclear,geometry,,,3.28,314,2,3,176.5
0x2217A,building,geometry,,,3.28,88,3,7,804.3
0x25BAF,building,geometry,,,3.28,239,1,3,2160.3
0x28518,unclear,geometry,,,3.28,98,4,3,33.7
0x2D63C,building,geometry,,,3.28,239,1,3,2160.3
0x31C74,item,icon,,itemIcon_203892.png,3.28,360,3,1,24.4
0x403A7,small,geometry,,,3.28,360,3,1,24.4
0x48D6B,item,icon,,itemIcon_298347.png,3.28,335,3,1,24.6
0x4C6A,unclear,geometry,,,3.28,314,2,3,176.5
0x4F03,unclear,geometry,,,3.28,314,2,3,176.5
0x5027F,small,geometry,,,3.28,335,3,1,24.6
0x50791,unclear,geometry,,,3.28,110,5,7,141.1
0x50455,item,icon,,itemIcon_328789.png,3.28,370,3,1,24.6
0x5624A,building,geometry,,,3.28,399,2,5,723.5
0x56826,small,geometry,,,3.28,403,2,1,23.2
0x569E2,small,geometry,,,3.28,403,2,1,23.2
0x57356,item,icon,,itemIcon_357206.png,3.28,130,2,1,12.7
0x57C1,building,geometry,,,3.28,88,3,7,804.3
0x58D35,small,geometry,,,3.28,363,2,1,23.5
0x58F60,small,geometry,,,3.28,363,2,1,23.5
0x31C48,item,icon,,itemIcon_203848.png,3.27,354,5,1,24.4
0x4037F,small,geometry,,,3.27,354,5,1,24.4
0x19768,item,icon,,itemIcon_104296.png,3.27,244,1,1,30.6
0x253D4,item,icon,,itemIcon_152532.png,3.27,295,2,1,23.5
0x26DB5,item,icon,,itemIcon_159157.png,3.27,360,2,1,24.1
0x2A08B,item,icon,,itemIcon_172171.png,3.27,310,2,1,23.8
0x36C70,unclear,geometry,,,3.27,244,1,1,30.6
0x3F29C,small,geometry,,,3.27,230,3,1,24.6
0x3F757,small,geometry,,,3.27,295,2,1,23.5
0x3FA5F,small,geometry,,,3.27,310,2,1,23.8
0x4542B,small,geometry,,,3.27,360,2,1,24.1
0xA3A2,item,icon,,itemIcon_41890.png,3.27,230,3,1,24.6
0x123A8,building,geometry,,,3.27,390,1,2,2309.8
0x1C1FB,unclear,geometry,,,3.27,187,2,6,55.4
0x2169F,unclear,geometry,,,3.27,76,2,4,138.9
0x2185B,building,geometry,,,3.27,241,1,3,2309.8
0x21BFA,building,geometry,,,3.27,482,3,2,4551.9
0x21D28,building,geometry,,,3.27,390,1,2,2309.8
0x21F71,building,geometry,,,3.27,390,1,3,2309.8
0x21EB3,unclear,geometry,,,3.27,187,2,6,55.4
0x2524B,building,geometry,,,3.27,197,1,3,2309.8
0x317DB,item,icon,,itemIcon_202715.png,3.27,247,2,1,24.2
0x31A44,item,icon,,itemIcon_203332.png,3.27,220,2,2,23.8
0x323F2,building,geometry,,,3.27,197,1,2,2803.5
0x333DB,building,geometry,,,3.27,479,3,5,1145.2
0x33165,building,geometry,,,3.27,197,1,3,2803.5
0x34B4F,unclear,geometry,,,3.27,125,2,5,180.3
0x37EB7,unclear,geometry,,,3.27,135,4,3,47.3
0x3C338,building,geometry,,,3.27,479,3,5,1145.2
0x3C3F1,building,geometry,,,3.27,489,4,5,830.2
0x3C673,building,geometry,,,3.27,34,1,3,731.1
0x40075,small,geometry,,,3.27,247,2,1,24.2
0x40221,small,geometry,,,3.27,220,2,2,23.8
0x42386,building,geometry,,,3.27,197,1,2,2803.5
0x459BF,unclear,geometry,,,3.27,204,2,5,41.0
0x461C9,building,geometry,,,3.27,362,3,7,1143.4
0x462C5,building,geometry,,,3.27,370,3,7,2286.8
0x46335,building,geometry,,,3.27,115,1,4,2309.8
0x46376,building,geometry,,,3.27,115,1,4,2309.8
0x46407,building,geometry,,,3.27,115,1,4,2309.8
0x4667E,building,geometry,,,3.27,115,1,4,2309.8
0x4670F,building,geometry,,,3.27,115,1,4,2309.8
0x46E37,building,geometry,,,3.27,362,3,6,1143.4
0x474CB,building,geometry,,,3.27,115,1,4,2309.8
0x48D4D,item,icon,,itemIcon_298317.png,3.27,360,2,1,24.1
0x49946,building,geometry,,,3.27,292,2,6,211.3
0x49947,building,geometry,,,3.27,276,3,8,211.3
0x4D389,building,geometry,,,3.27,362,3,7,1143.4
0x4D236,building,geometry,,,3.27,370,3,7,2286.8
0x4D57C,building,geometry,,,3.27,115,1,4,2309.8
0x4D589,building,geometry,,,3.27,115,1,4,2309.8
0x4DE6C,building,geometry,,,3.27,362,3,7,1143.4
0x4DE6E,building,geometry,,,3.27,362,3,6,1143.4
0x4DE74,building,geometry,,,3.27,362,3,6,1143.4
0x4DE83,building,geometry,,,3.27,362,3,6,1143.4
0x4E3D4,building,geometry,,,3.27,247,2,5,981.5
0x50275,small,geometry,,,3.27,360,2,1,24.1
0x5085E,unclear,geometry,,,3.27,232,3,5,52.1
0x50390,item,icon,,itemIcon_328592.png,3.27,230,3,1,24.6
0x573CC,item,icon,,itemIcon_357324.png,3.27,132,2,1,13.2
0x5B880,unclear,geometry,,,3.27,449,4,1,32.7
0x5BB39,unclear,geometry,,,3.27,422,3,1,27.6
0xC1BA,unclear,geometry,,,3.27,76,2,4,138.9
0xC024,building,geometry,,,3.27,482,3,2,4551.9
0xD95B,building,geometry,,,3.27,241,1,3,2309.8
0xF705,building,geometry,,,3.27,390,1,3,2309.8
0x27914,item,icon,,itemIcon_162068.png,3.26,266,2,1,24.0
0x36F5B,small,geometry,,,3.26,266,2,1,24.0
0x17453,item,icon,,itemIcon_95315.png,3.26,240,2,1,24.3
0x1D34D,item,icon,,itemIcon_119629.png,3.26,240,2,1,24.3
0x25AD3,building,geometry,,,3.26,412,2,3,973.7
0x264CA,building,geometry,,,3.26,435,3,4,973.7
0x27291,item,icon,,itemIcon_160401.png,3.26,182,1,1,36.2
0x279BC,item,icon,,itemIcon_162236.png,3.26,294,2,1,24.0
0x273E1,item,icon,,itemIcon_160737.png,3.26,370,2,1,23.7
0x2A0A3,item,icon,,itemIcon_172195.png,3.26,191,2,1,23.4
0x30174,building,geometry,,,3.26,435,3,4,973.7
0x36A6E,small,geometry,,,3.26,240,2,1,24.3
0x2D5F0,building,geometry,,,3.26,412,2,3,973.7
0x36BFE,small,geometry,,,3.26,240,2,1,24.3
0x36D55,unclear,geometry,,,3.26,182,1,1,36.2
0x3FA71,small,geometry,,,3.26,191,2,1,23.4
0x3F8E3,small,geometry,,,3.26,370,2,1,23.7
0x3FC11,small,geometry,,,3.26,294,2,1,24.0
0x1E833,building,geometry,,,3.26,428,2,5,714.5
0x21879,building,geometry,,,3.26,403,1,2,2095.3
0x21971,building,geometry,,,3.26,428,2,5,714.5
0x3772A,item,icon,,itemIcon_227114.png,3.26,387,5,1,24.8
0x4041D,small,geometry,,,3.26,387,5,1,24.8
0x48F8C,item,icon,,itemIcon_298892.png,3.26,294,2,1,24.0
0x48FB2,item,icon,,itemIcon_298930.png,3.26,369,3,1,24.8
0x50450,item,icon,,itemIcon_328784.png,3.26,372,3,1,23.7
0x53058,small,geometry,,,3.26,369,3,1,24.8
0x57012,item,icon,,itemIcon_356370.png,3.26,128,2,1,12.9
0x571F0,item,icon,,itemIcon_356848.png,3.26,131,2,1,12.9
0x57266,item,icon,,itemIcon_356966.png,3.26,128,2,1,12.9
0x572DE,item,icon,,itemIcon_357086.png,3.26,124,2,1,12.9
0x59848,small,geometry,,,3.26,410,3,1,23.9
0x598EA,small,geometry,,,3.26,410,3,1,23.9
0x599A0,small,geometry,,,3.26,410,3,1,23.9
0x59A54,small,geometry,,,3.26,405,2,1,23.9
0x59BA0,small,geometry,,,3.26,405,2,1,23.9
0x59E56,small,geometry,,,3.26,410,3,1,23.9
0x59C3B,small,geometry,,,3.26,410,3,1,23.9
0x59CF1,small,geometry,,,3.26,410,3,1,23.9
0x5BA9D,unclear,geometry,,,3.26,433,3,1,29.6
0xCB86,building,geometry,,,3.26,403,1,2,2095.3
0x1440F,item,icon,,itemIcon_82959.png,3.25,330,2,1,23.7
0x26D4D,item,icon,,itemIcon_159053.png,3.25,492,2,1,24.6
0x2715F,item,icon,,itemIcon_160095.png,3.25,194,2,1,23.8
0x275A4,item,icon,,itemIcon_161188.png,3.25,450,2,1,37.5
0x3685C,small,geometry,,,3.25,492,2,1,24.6
0x36E1C,unclear,geometry,,,3.25,450,2,1,37.5
0x3EC5F,small,geometry,,,3.25,330,2,1,23.7
0x3F7C9,small,geometry,,,3.25,194,2,1,23.8
0x40EA5,item,icon,,itemIcon_265893.png,3.25,5,1,1,27.9
0x40EA6,item,icon,,itemIcon_265894.png,3.25,5,1,1,27.9
0x40EA7,item,icon,,itemIcon_265895.png,3.25,5,1,1,27.9
0x40EA8,item,icon,,itemIcon_265896.png,3.25,5,1,1,27.9
0x40EA9,item,icon,,itemIcon_265897.png,3.25,5,1,1,27.9
0x40EAA,item,icon,,itemIcon_265898.png,3.25,5,1,1,27.9
0x40EAB,item,icon,,itemIcon_265899.png,3.25,5,1,1,27.9
0x40EAC,item,icon,,itemIcon_265900.png,3.25,5,1,1,27.9
0x40EAD,item,icon,,itemIcon_265901.png,3.25,5,1,1,27.9
0x40EAE,item,icon,,itemIcon_265902.png,3.25,5,1,1,27.9
0x40EAF,item,icon,,itemIcon_265903.png,3.25,5,1,1,27.9
0x40EB0,item,icon,,itemIcon_265904.png,3.25,5,1,1,27.9
0x40EB1,item,icon,,itemIcon_265905.png,3.25,5,1,1,27.9
0x40EB2,item,icon,,itemIcon_265906.png,3.25,5,1,1,27.9
0x40EB3,item,icon,,itemIcon_265907.png,3.25,5,1,1,27.9
0x40EB4,item,icon,,itemIcon_265908.png,3.25,5,1,1,27.9
0x40EB5,item,icon,,itemIcon_265909.png,3.25,5,1,1,27.9
0x40EB6,item,icon,,itemIcon_265910.png,3.25,5,1,1,27.9
0x40EB7,item,icon,,itemIcon_265911.png,3.25,5,1,1,27.9
0x40EB8,item,icon,,itemIcon_265912.png,3.25,5,1,1,27.9
0x40EB9,item,icon,,itemIcon_265913.png,3.25,5,1,1,27.9
0x40EBA,item,icon,,itemIcon_265914.png,3.25,5,1,1,27.9
0x40EBB,item,icon,,itemIcon_265915.png,3.25,5,1,1,27.9
0x40EBC,item,icon,,itemIcon_265916.png,3.25,5,1,1,27.9
0x40EBD,item,icon,,itemIcon_265917.png,3.25,5,1,1,27.9
0x40EBE,item,icon,,itemIcon_265918.png,3.25,5,1,1,27.9
0x40EBF,item,icon,,itemIcon_265919.png,3.25,5,1,1,27.9
0x40EC0,item,icon,,itemIcon_265920.png,3.25,5,1,1,27.9
0x40EC1,item,icon,,itemIcon_265921.png,3.25,5,1,1,27.9
0x40EC2,item,icon,,itemIcon_265922.png,3.25,5,1,1,27.9
0x40EC3,item,icon,,itemIcon_265923.png,3.25,5,1,1,27.9
0x40EC4,item,icon,,itemIcon_265924.png,3.25,5,1,1,27.9
0x40EC5,item,icon,,itemIcon_265925.png,3.25,5,1,1,27.9
0x40EC6,item,icon,,itemIcon_265926.png,3.25,5,1,1,27.9
0x40EC7,item,icon,,itemIcon_265927.png,3.25,5,1,1,27.9
0x40EC8,item,icon,,itemIcon_265928.png,3.25,5,1,1,27.9
0x40EC9,item,icon,,itemIcon_265929.png,3.25,5,1,1,27.9
0x40ECA,item,icon,,itemIcon_265930.png,3.25,5,1,1,27.9
0x40ECB,item,icon,,itemIcon_265931.png,3.25,5,1,1,27.9
0x40ECC,item,icon,,itemIcon_265932.png,3.25,5,1,1,27.9
0x40ECD,item,icon,,itemIcon_265933.png,3.25,5,1,1,27.9
0x40ECE,item,icon,,itemIcon_265934.png,3.25,5,1,1,27.9
0x40ECF,item,icon,,itemIcon_265935.png,3.25,5,1,1,27.9
0x40ED0,item,icon,,itemIcon_265936.png,3.25,5,1,1,27.9
0x40ED1,item,icon,,itemIcon_265937.png,3.25,5,1,1,27.9
0x40ED2,item,icon,,itemIcon_265938.png,3.25,5,1,1,27.9
0x40ED3,item,icon,,itemIcon_265939.png,3.25,5,1,1,27.9
0x40ED4,item,icon,,itemIcon_265940.png,3.25,5,1,1,27.9
0x40ED5,item,icon,,itemIcon_265941.png,3.25,5,1,1,27.9
0x40ED6,item,icon,,itemIcon_265942.png,3.25,5,1,1,27.9
0x40ED7,item,icon,,itemIcon_265943.png,3.25,5,1,1,27.9
0x40ED8,item,icon,,itemIcon_265944.png,3.25,5,1,1,27.9
0x40ED9,item,icon,,itemIcon_265945.png,3.25,5,1,1,27.9
0x40EDA,item,icon,,itemIcon_265946.png,3.25,5,1,1,27.9
0x40EDB,item,icon,,itemIcon_265947.png,3.25,5,1,1,27.9
0x434A4,item,icon,,itemIcon_275620.png,3.25,5,1,1,27.9
0x434A5,item,icon,,itemIcon_275621.png,3.25,5,1,1,27.9
0x434A6,item,icon,,itemIcon_275622.png,3.25,5,1,1,27.9
0x434A7,item,icon,,itemIcon_275623.png,3.25,5,1,1,27.9
0x434A8,item,icon,,itemIcon_275624.png,3.25,5,1,1,27.9
0x49CF4,item,icon,,itemIcon_302324.png,3.25,5,1,1,27.9
0x49CF5,item,icon,,itemIcon_302325.png,3.25,5,1,1,27.9
0x49CF6,item,icon,,itemIcon_302326.png,3.25,5,1,1,27.9
0x49CF7,item,icon,,itemIcon_302327.png,3.25,5,1,1,27.9
0x49CF8,item,icon,,itemIcon_302328.png,3.25,5,1,1,27.9
0x49CF9,item,icon,,itemIcon_302329.png,3.25,5,1,1,27.9
0x49CFA,item,icon,,itemIcon_302330.png,3.25,5,1,1,27.9
0x49CFB,item,icon,,itemIcon_302331.png,3.25,5,1,1,27.9
0x49CFC,item,icon,,itemIcon_302332.png,3.25,5,1,1,27.9
0x49CFD,item,icon,,itemIcon_302333.png,3.25,5,1,1,27.9
0x49CFE,item,icon,,itemIcon_302334.png,3.25,5,1,1,27.9
0x49CFF,item,icon,,itemIcon_302335.png,3.25,5,1,1,27.9
0x49D00,item,icon,,itemIcon_302336.png,3.25,5,1,1,27.9
0x49D01,item,icon,,itemIcon_302337.png,3.25,5,1,1,27.9
0x49D02,item,icon,,itemIcon_302338.png,3.25,5,1,1,27.9
0x49D03,item,icon,,itemIcon_302339.png,3.25,5,1,1,27.9
0x49D04,item,icon,,itemIcon_302340.png,3.25,5,1,1,27.9
0x49D05,item,icon,,itemIcon_302341.png,3.25,5,1,1,27.9
0x49D06,item,icon,,itemIcon_302342.png,3.25,5,1,1,27.9
0x49D07,item,icon,,itemIcon_302343.png,3.25,5,1,1,27.9
0x49D08,item,icon,,itemIcon_302344.png,3.25,5,1,1,27.9
0x49D09,item,icon,,itemIcon_302345.png,3.25,5,1,1,27.9
0x49D0A,item,icon,,itemIcon_302346.png,3.25,5,1,1,27.9
0x49D0B,item,icon,,itemIcon_302347.png,3.25,5,1,1,27.9
0x49D0C,item,icon,,itemIcon_302348.png,3.25,5,1,1,27.9
0x49D0D,item,icon,,itemIcon_302349.png,3.25,5,1,1,27.9
0x49D0E,item,icon,,itemIcon_302350.png,3.25,5,1,1,27.9
0x49D0F,item,icon,,itemIcon_302351.png,3.25,5,1,1,27.9
0x49D10,item,icon,,itemIcon_302352.png,3.25,5,1,1,27.9
0x49D11,item,icon,,itemIcon_302353.png,3.25,5,1,1,27.9
0x49D12,item,icon,,itemIcon_302354.png,3.25,5,1,1,27.9
0x49D13,item,icon,,itemIcon_302355.png,3.25,5,1,1,27.9
0x49D14,item,icon,,itemIcon_302356.png,3.25,5,1,1,27.9
0x49D15,item,icon,,itemIcon_302357.png,3.25,5,1,1,27.9
0x49D16,item,icon,,itemIcon_302358.png,3.25,5,1,1,27.9
0x49D17,item,icon,,itemIcon_302359.png,3.25,5,1,1,27.9
0x49D18,item,icon,,itemIcon_302360.png,3.25,5,1,1,27.9
0x49D19,item,icon,,itemIcon_302361.png,3.25,5,1,1,27.9
0x49D1A,item,icon,,itemIcon_302362.png,3.25,5,1,1,27.9
0x49D1B,item,icon,,itemIcon_302363.png,3.25,5,1,1,27.9
0x49D1C,item,icon,,itemIcon_302364.png,3.25,5,1,1,27.9
0x49D1D,item,icon,,itemIcon_302365.png,3.25,5,1,1,27.9
0x49D1E,item,icon,,itemIcon_302366.png,3.25,5,1,1,27.9
0x49D1F,item,icon,,itemIcon_302367.png,3.25,5,1,1,27.9
0x4595E,unclear,geometry,,,3.25,5,1,1,27.9
0x4595F,unclear,geometry,,,3.25,5,1,1,27.9
0x5BEE5,item,icon,,itemIcon_376549.png,3.25,5,1,1,27.9
0x5BEE6,item,icon,,itemIcon_376550.png,3.25,5,1,1,27.9
0x5BEE7,item,icon,,itemIcon_376551.png,3.25,5,1,1,27.9
0x5BEE8,item,icon,,itemIcon_376552.png,3.25,5,1,1,27.9
0x5BEE9,item,icon,,itemIcon_376553.png,3.25,5,1,1,27.9
0x59ED8,item,icon,,itemIcon_368344.png,3.25,5,1,1,27.9
0x59ED9,item,icon,,itemIcon_368345.png,3.25,5,1,1,27.9
0x59EDA,item,icon,,itemIcon_368346.png,3.25,5,1,1,27.9
0x59EDB,item,icon,,itemIcon_368347.png,3.25,5,1,1,27.9
0x59EDC,item,icon,,itemIcon_368348.png,3.25,5,1,1,27.9
0x54993,item,icon,,itemIcon_346515.png,3.25,5,1,1,27.9
0x54994,item,icon,,itemIcon_346516.png,3.25,5,1,1,27.9
0x54995,item,icon,,itemIcon_346517.png,3.25,5,1,1,27.9
0x54996,item,icon,,itemIcon_346518.png,3.25,5,1,1,27.9
0x54997,item,icon,,itemIcon_346519.png,3.25,5,1,1,27.9
0x49D20,item,icon,,itemIcon_302368.png,3.25,5,1,1,27.9
0x49D21,item,icon,,itemIcon_302369.png,3.25,5,1,1,27.9
0x49D22,item,icon,,itemIcon_302370.png,3.25,5,1,1,27.9
0x49D23,item,icon,,itemIcon_302371.png,3.25,5,1,1,27.9
0x49D24,item,icon,,itemIcon_302372.png,3.25,5,1,1,27.9
0x49D25,item,icon,,itemIcon_302373.png,3.25,5,1,1,27.9
0x31B67,item,icon,,itemIcon_203623.png,3.25,308,2,1,23.8
0x33500,building,geometry,,,3.25,260,2,7,541.1
0x335C6,building,geometry,,,3.25,117,1,4,3167.4
0x375F4,small,geometry,,,3.25,308,2,1,23.8
0x3770C,item,icon,,itemIcon_227084.png,3.25,278,3,1,23.2
0x3C452,building,geometry,,,3.25,117,1,4,3167.4
0x403FF,small,geometry,,,3.25,278,3,1,23.2
0x506E6,unclear,geometry,,,3.25,8,2,4,61.9
0x581A1,unclear,geometry,,,3.25,389,2,1,27.6
0x31BEA,small,geometry,,,3.24,182,2,1,11.3
0x3E89A,small,geometry,,,3.24,182,2,1,11.3
0x1ACBE,item,icon,,itemIcon_109758.png,3.24,228,2,1,23.8
0x208DE,item,icon,,itemIcon_133342.png,3.24,228,2,1,23.8
0x27A9C,unclear,geometry,,,3.24,16,2,2,71.6
0x3F109,small,geometry,,,3.24,228,2,1,23.8
0x3F712,small,geometry,,,3.24,228,2,1,23.8
0xF5B2,unclear,geometry,,,3.24,16,2,2,71.6
0x151BD,building,geometry,,,3.24,427,2,2,678.3
0x221C6,building,geometry,,,3.24,427,2,2,678.3
0x28BD3,building,geometry,,,3.24,307,2,4,796.9
0x2AA5F,small,geometry,,,3.24,74,1,3,14.0
0x2DC7E,building,geometry,,,3.24,307,2,4,796.9
0x40CC4,unclear,geometry,,,3.24,60,4,5,109.2
0x458DA,small,geometry,,,3.24,225,2,3,14.3
0x491E9,unclear,geometry,,,3.24,60,4,5,109.2
0x48EA4,item,icon,,itemIcon_298660.png,3.24,230,1,1,30.5
0x4F7CF,unclear,geometry,,,3.24,230,1,1,30.5
